author,anomaly_score_iforest,anomaly_score_lof
Eva Bláhová,-0.005890081634538524,1.0822362
Patrik Bauchel,-0.005981603908813027,1.1281166
Bedřich Klement,-0.006074739385647843,1.094538
Stanislav Řehoř,-0.006075691723140431,1.0695956
Mila Mareš,-0.006093095902558687,1.1116431
Jaroslav Louma,-0.006100880952766341,1.0434095
Petr Harazin,-0.006107997721230218,1.2175579
Petr Proch,-0.006136715389094327,1.0794907
Roman Tvardik,-0.006173635708231484,0.99405897
Petr Hrbek,-0.00617382176787773,1.0887551
Jan Smaha,-0.006231346854446651,1.008478
Standa Backovsky,-0.006301066167728242,1.0005636
Miloslav Worsch,-0.006304052746632094,1.1607049
Robert Lauer,-0.006336675110573786,1.0558891
Eva Němečková,-0.006351527001196677,1.1007931
Peter Merk,-0.006368475779047145,1.2531458
Alexandra Attill,-0.0064559818967167,1.0629512
Eliska Sebkova,-0.006518099289588963,1.0720189
Pavel Camrda,-0.006586010118508012,1.1524161
Janka Koláčná,-0.006651775836116092,1.1220216
Petr Šlégr,-0.006655414095379231,1.0624249
Miroslav Tyll,-0.006658669605151268,1.2916634
David Novotný,-0.00672749320072763,1.0488572
Petr Hora,-0.006775862826791823,1.016997
Jiří Bulvas,-0.0068047608788811,1.0283114
Jana Sojková,-0.006819034355597664,1.059969
Vlastik Miki,-0.006820637437650157,1.0388367
Daniela Provazníková,-0.006993103784814325,1.0100319
Ivy Mahler,-0.007045269076273897,1.013374
Darius Nosreti,-0.007051614025291697,1.0567816
Josef Šťastný,-0.007056471238436002,1.0789329
Heřman Řeřicha,-0.007130903771022601,1.3116305
Jiřina Nová,-0.0071605867568108605,1.013095
Nikolas Šesták,-0.007174415117870203,1.2697023
Dusan Bohac,-0.007199223109728925,1.0166584
Jindřich Černý,-0.0072075071257184375,1.0182587
Miluše Hodermarská,-0.007220196303737769,1.0544388
Josef Vybíhal,-0.007243644287618034,1.1646879
Tomáš Heger,-0.007298235166258937,1.1203586
Robin Brus,-0.0073103907799929035,1.0860313
Miroslav Bauer,-0.007340898616322311,1.1398065
Jan Huml,-0.0073525256951340046,1.0120168
Petr Hanzelka,-0.007356863431923766,1.162363
Petr Čejka,-0.007365787566842974,1.0799961
Vladimír Pikeš,-0.007373579323029622,1.1382099
Jan Dobeš,-0.007386310173023769,1.0154727
Vít Žíla,-0.007412135911145867,1.0421121
Růžena Karásková,-0.007421964787275692,1.117182
Zdena Kaclova,-0.007422914379333512,1.010373
Zděnek Tomášek,-0.007436466605033332,1.0782738
Helena Kovarova,-0.007444918446680493,1.0813357
Vasek Fryba,-0.007483940484967033,1.1219203
Matěj Balatka,-0.007553141122410567,1.1049769
Martin Jurča,-0.007554000713933973,1.0733849
Michal Klauda,-0.007596150925829548,1.1812142
Martin Novak,-0.007617766736812803,1.1373756
Radislav Zeman,-0.007650217303744933,1.1220081
Marcel Svoboda,-0.007650386028756728,1.129585
Petra Richterova,-0.0076923444699177335,1.3053731
Iva Kubínová,-0.007697788237884973,1.1127923
Milan Husár,-0.007706700171889347,1.0439341
Jan Lukšík,-0.007729564508442643,1.0725896
Daniel Rezek,-0.00781626820719361,1.0181625
Ondra Staněk,-0.00788372424904299,1.0045753
Erich Krömer,-0.00793298439748319,1.1161474
Vit Pokorny,-0.007954194634097633,1.1027429
Miloš Šimeček,-0.00799885980873899,1.3756775
Kajiš Kratochvíl,-0.008021289218008876,1.1138351
Prokop Zábranský,-0.008087461778019944,0.9929513
Jan Soukup,-0.00809249260701056,1.0254196
Pavel Hewlit,-0.00809486701212242,1.1033883
Radim Gottstein,-0.008102477361131621,1.0200809
Vít Suchý,-0.008229746036140406,1.3290684
Josef Dornak,-0.008281576075086783,1.044174
Radek Mackal,-0.008330855824018324,1.2299125
Hanula.simonova,-0.008333702032412571,1.0974824
Jan Drozd,-0.008388999118278562,1.0647551
Dušan Frantál,-0.008404287388961762,1.1386406
Karel Klíma,-0.008426719004843708,1.0160928
Jan Bielik,-0.008481976702122862,1.0026255
Robert Plesnik,-0.008484339449516876,1.0886791
Petr Dvoracek,-0.008512038347840645,1.055805
Milan Sarkozi,-0.008548812501024183,1.101489
Martin Hajný,-0.008605595941447552,1.3854686
Ladislav Vosejpka,-0.008609241791957878,1.02408
Jakub Holič,-0.008618436555510867,0.99800336
Jan Kozák,-0.008707490368398574,1.188555
Michal Tkáč,-0.008725507336739435,1.1072075
František Staněk,-0.008785924108784926,1.2241466
Mila Zpevakova,-0.009036121180373002,1.0219108
Josef Martuška,-0.009088917693110155,1.1513298
Michal Svátek,-0.00909227752250652,1.1053717
Dušan Nonin,-0.009107604368183142,1.0702908
Jiří Zahradil,-0.009114764654649221,0.9978968
Zdeněk Řezníček,-0.009119706320288246,1.0598319
Ivan Malík,-0.009134402074491399,0.9918806
Vilém Fusek,-0.00913471722283693,1.1715567
Dagmar Horváthová,-0.009139298462599643,1.0672529
Petr Chum,-0.00915364750761899,1.138347
Jakub Krupka,-0.009215099664302284,0.9962543
Martin Konecny,-0.009304095453362415,1.0522134
Tamara Votánková,-0.009339914575598296,1.1154183
Oldřich Doložíllek,-0.009386295659800092,1.1047385
Pavel Szymala,-0.009464289934975667,1.1119354
Josef Klucký,-0.009468713049667565,1.0648133
Jiří Šafařík,-0.009478690662915068,1.256519
Karel Němec,-0.00950799960165244,1.1568354
Pavel Rohatec,-0.009624480989803619,1.1111071
Bohdan Blažek,-0.009650226044397303,1.0303952
Pavel Michera,-0.009688975339283479,1.2817585
Vasata Frantisek,-0.009831460517467305,1.0966339
Josef Torok,-0.009837115688939524,1.0579057
Milan Foniok,-0.009837699149194745,1.0314158
Petr Volný,-0.009852875329544097,1.1743646
Aleš Protiva,-0.009880240427703801,1.0072218
Lenka Jirasko,-0.009906903836124026,1.3174614
Jakub Šlosar,-0.0099310470192715,1.0304921
Franta Stropek,-0.009947477430496066,1.2055752
Jan Matlak,-0.010025722801378312,1.2302668
Olda Münster,-0.010050731956651626,1.1178334
Mirka Jelínková,-0.01006730208668416,1.1303762
Jindra Pfeffer,-0.010071798004502697,1.1492088
Jan Vaníček,-0.010084271663773625,1.1093333
Michal Škoda,-0.010089773824664805,1.13164
Václav Lesák,-0.010094689394440692,1.0927937
Marie Kantorova,-0.010176685586177792,1.0640483
Jan Smolena,-0.010223236692659288,1.1566863
Dušan Šiška,-0.010224836225181055,1.024066
Jan Schweitzer,-0.010226299804299122,1.1480601
Pavel Vysoudil,-0.010242403554912072,1.0975745
Karel Horák,-0.010245456210334958,1.1416417
Martin Nováček,-0.010251433481869965,1.0696921
David Doležel,-0.010281331097777846,1.3373668
František Mundl,-0.010283357386150493,1.1814778
Marci Kubisova,-0.010298790712461925,1.144323
Vladimír Kratochvíl,-0.010298983549857421,1.2692363
Josef Krupa,-0.01031306436865631,1.2422721
Tomáš Krupka,-0.010402222047575682,1.1465036
Alenka Dvořáková,-0.010418981680557327,1.0484796
Petr Diard,-0.010438163020907276,1.1688547
Irena Urbanová,-0.010444166479522121,1.0150406
Luboš Čáka,-0.01045960132027518,1.0807683
Morkes Vladimir,-0.010538779890202354,1.0721884
Jar.kudrna,-0.010670513745046184,1.0731554
Horka Zuzana,-0.010678763017991255,1.0568439
Zuzana Zobáková,-0.010684352686896048,1.0058312
Milan Vmilan,-0.010687875420703152,1.010432
František Vaško,-0.010735063214520835,1.063489
Andrea Řepecká,-0.010756202146524063,1.0047932
Pavol Krčmárik,-0.010767657668161401,1.0713543
Rudolf Hanzl,-0.010833131247200312,1.0660511
Bohumil Zeman,-0.010835251708202598,1.1035655
Tomáš Havlíček,-0.010838626712521948,1.0831915
Zdenek Kucera,-0.01084136456295226,1.0872386
Tomáš Hanák,-0.010847886328278655,1.0470927
Lukas Sirak,-0.010902862817840475,1.0929261
Bohumír Vaclavik,-0.010940376788283801,1.0970343
Jan Zezulák,-0.010968833507679132,1.0541294
Renata Vikartová,-0.011044607216320668,1.183449
Lenka Pasterková,-0.011050681357029801,1.2301624
Milos Hulmak,-0.011060626581367028,1.1048368
Magdalena Marková,-0.011062307538565241,1.0431792
Stanislav Doležal,-0.011077800469274146,1.0354493
Josef Balvín,-0.01111684917233624,1.002249
Jana Kubíková,-0.011139765773604704,1.0156802
Dan Bříza,-0.011147050141185333,1.0413512
Jiří Malý,-0.011162681689532605,1.0224209
Jan Kolomazník,-0.011180861380119145,1.0756958
Jan Neubert,-0.0112014765898249,1.1711118
Emil Horný,-0.011219514632794692,1.1455821
Kateřina Koubová,-0.011228326301901292,1.0023112
Pavla Machejova,-0.011266614580612844,1.2675039
Jan Šafra,-0.011284442036809283,1.1029757
Jarmila Merclova,-0.011294809015022944,1.0280068
Marie Smutná,-0.011304657791974093,1.0426159
Inka Spoustová,-0.01135636165204068,1.0262413
Jan Semanský,-0.011357718105126313,1.3122624
Fanda Melíšek,-0.01137367341745621,1.1788495
Pavel Simak,-0.011408389389049756,1.2787662
Přemysl Kyselák,-0.01144544218377852,1.0003742
František Nešpor,-0.011487499556989966,1.0850246
Petr Zachrdla,-0.011543029670842864,1.0048387
Dan Tolicek,-0.011615368784020808,1.1945175
Radek Urc,-0.0116153937770333,1.0580747
Marek Švejcar,-0.011650492039232518,1.1242485
Michal Krčál,-0.011667244647786623,1.0730795
Pavel Buchla,-0.011715555465527716,1.1496246
Mirek Vránek,-0.011742946226474538,1.0452209
Elbl Jaroslav,-0.011761825048192787,1.1397903
Mirek Vaněk,-0.011762961677497297,0.999708
Jaroslav Prchal,-0.011769861784905189,1.0464108
Venuše Řeřuchová,-0.011840446231530632,1.1873032
Martin Daniš,-0.011856839529588048,1.0268211
Milan Jurcak,-0.011881603690377163,1.1204698
Vojtěch Čermák,-0.011992767682908079,1.0423547
Hana Hurst,-0.012003023439011995,1.0116198
Roman Klabačka,-0.012017284678330076,1.1213291
Jan Němec,-0.012033354865821744,1.0029039
Hana Kacbudová,-0.012068484327472817,1.020516
Jan Vrba,-0.012086959283796939,1.1212584
Antonín Pořízek,-0.01210606604681963,1.0745289
Karel Blšan,-0.012164070620519662,1.0217947
Libor Klíma,-0.012311937604683298,1.1876906
Rob Hosek,-0.01234280503872176,1.1268752
Jiří Kalabza,-0.012346234662937383,1.1239827
Jan Dobes,-0.012357303605655678,1.0763724
Milan Novak,-0.01243132485135029,1.0392556
Iva Strnadová,-0.012442625926006201,0.9991657
Petr Pokorný,-0.012453502584796938,1.2673739
Pavel Vrastiak,-0.012558281753874856,1.0584397
Alois Novák,-0.012569503341691268,1.115705
Jan Vacek,-0.012570344420937851,1.0510167
Richard Butora,-0.012654950092816808,1.1439288
Richard Horak,-0.012656815404729904,1.2259985
Pavel Dudr,-0.012680474727332636,1.0969849
Pavla Goldova,-0.012720245851840728,1.049457
Petr Bejr,-0.012756245818689227,1.0951476
Jaromír Chalupský,-0.012793816163691685,1.0637531
Jiří Kamiš,-0.012815557528243593,1.1037401
Jan Skopalík,-0.012819931912058824,1.1003749
Zdeněk Krajl,-0.012833095771956904,1.0843269
Miroslav Štofko,-0.01289195820577671,1.2062333
Jana Marková,-0.012945281325162095,1.1539176
Martina Chlupová,-0.013005349781619213,1.0990728
Petr Hačmar,-0.01300763116318221,1.1218112
Milicka Karel,-0.013014288937465812,1.0878437
Radmila Kučerová,-0.013035131060054939,1.1100924
Jaroslav Brabec,-0.01305427461613412,1.027384
Ladislav Jakubik,-0.013104553882010983,1.3402774
Mirek Havránek,-0.01311231454755879,1.1609257
Martin Kvetko,-0.013121199912183357,1.1182487
Miloš Kredba,-0.013126758448907372,1.1142837
Wolf Pavel,-0.013228721104062924,1.0959098
Lubos Vavra,-0.013230516494667055,1.1705816
Nováková Daniela,-0.013238121524789148,1.0143604
Jří Denninger,-0.013249565519105333,1.0699916
Milan Hrubý,-0.01324962300310456,1.0353076
Marcel Švandrlík,-0.013359608993559924,1.0169195
Josef Košíček,-0.013361632674035728,1.2030562
Věra Paseková,-0.013383733831178857,1.1670201
Pavel Koudelka,-0.01345589185251067,1.1186982
Martin Zvoníček,-0.013498165408727614,1.0056307
Josef Tik,-0.013550954334449361,1.0546011
Daniel Soumar,-0.013565365261997031,1.2209715
Roman Vícha,-0.013577089535494191,1.10678
Marta Novotná,-0.013582106679723538,1.0960795
Jiří Štrouf,-0.013594702315448515,1.0864031
Radim Pokorný,-0.013595815480010653,1.0039427
Milan Naď,-0.013703178935832339,1.0693115
Jiří Čupr,-0.013718976192735155,1.0667174
Petr Morawiec,-0.013776590261929345,1.1171192
Rostislav Kaňa,-0.013804903161706406,1.0726223
Pavel Pečinka,-0.013842722556788367,1.1263105
Bartolomej Gina,-0.013851920495505432,1.0024345
Zdeněk Prokeš,-0.013984794900507358,1.1036919
Miro Hájek,-0.01398946735894413,1.0260346
Tomas Krejca,-0.013996042657625385,1.039612
Jana Zaoralová,-0.01400387975549211,1.0659993
Rudolf Němec,-0.014004775921123369,1.1445744
Roman Zahradníček,-0.014013802856263136,1.0800059
Kostadin Yanakiev,-0.014030274969673628,1.0996764
Petr Řičánek,-0.014195087767856218,1.0095489
Tomáš Staněk,-0.014255182712166026,1.0084298
Pavel Stastny,-0.014261230362550503,1.1075082
Milan Raška,-0.01432576823286702,1.1125156
Ivana Kakrdová,-0.01433991423211417,1.235245
Milan Kovaricek,-0.014392061756194174,1.0486526
Zdeněk Křepela,-0.014441992345778254,1.1017334
Martin Šebesta,-0.014532232590207694,1.1258873
Mira Horn,-0.014572108786020554,1.083832
Petra Kratochvílová,-0.014642619644232302,1.034035
Josef Jezek,-0.014648655926748855,0.99697334
Lukas Pimpara,-0.014668396356353197,1.0897872
Hana Stojanová,-0.014670176133894985,1.0491961
Bedřich Zabranský,-0.014705093893399745,1.0269063
Lída Zabloudilová,-0.014724228286015273,1.0201409
Libor Kostinec,-0.014756943486492091,1.2265222
Oldřich Popek,-0.014771805986834585,1.1809198
Marcela Dostálová,-0.014808647379092765,1.1747404
Lukas Kovacik,-0.014857085900804812,1.2086525
Richard Zdzieblo,-0.01485757370113433,1.1708106
Petr Štrup,-0.014862565197857502,1.17861
Jan Delis,-0.014873510525596045,1.1365044
Jiři Ryšavý,-0.014993884251983225,1.091566
Petr Hnízda,-0.015024136578408287,0.9980556
Veronika Urbanová,-0.015029834037042944,1.0122689
Otto Mayer,-0.015030898604273701,1.0922309
Lukáš Kadlec,-0.01503986578154426,1.0385902
Alexander Backovsky,-0.015047273330818511,1.0930759
Marian Laudin,-0.0150715076968157,1.1284113
Jaroslav Effenberk,-0.015084124151657385,1.0266479
Antonín Valčík,-0.015160119851063247,1.0996132
Josef Karnik,-0.015170289459937814,1.1115046
Michaela Valentová,-0.015173937949452487,1.0456399
Lubos Neuspiel,-0.015200952780370924,1.0570958
Petr Zahumensky,-0.015228030984652696,1.1565818
Ivana Poková,-0.015229968530631133,1.0183396
Milan Hirsch,-0.015304426060503196,1.1308167
Jan Bohm,-0.015311477743193136,1.0902483
Zdenek Kuhnel,-0.015332252061073748,1.0392727
Jakub Handlíř,-0.015359607383439666,1.1017499
Marcela Smolenova,-0.015370161683582018,1.175163
Jan Vondra,-0.015385171291775579,1.1638142
Luděk Dufek,-0.015395050105036334,1.0221933
Petr Holeček,-0.01543194015725996,1.0990727
Silvestr Uhlíř,-0.01543200776306164,1.1300426
Miroslav Kováč,-0.015460356326680358,1.0683361
Miloslav Zavřel,-0.01546845513293632,1.2100768
Vojtěch Hubka,-0.01555009696427706,0.9943576
Eva Nova,-0.01555061589822071,1.1313168
Marie Novotná,-0.015555126896750704,1.0271431
Petr Horniecky,-0.015578601000598102,1.1214069
Richard Benes,-0.015582702450655128,1.0071145
Lubomír Hrabal,-0.015600746010285771,1.1709622
Bobrovnik Pavel,-0.015614791223483637,1.2694056
Edward Wac,-0.0156287195699224,1.0196784
Valeana Šabatová,-0.01571245136463273,1.0486779
Petr Jahoda,-0.01575460120551575,1.1254203
Birhan Fahri Ali,-0.015769380255055476,1.1578448
Hana Slezáčková,-0.015783449262498084,1.0356503
Vladimír Brynda,-0.015809152774226343,1.351142
Věra Uldrichova,-0.015831177163177224,1.0529048
Pavel Horyna,-0.01584091301179341,1.1069915
Miroslav Srb,-0.015866212398243762,1.0348451
Dana Kovarova Cv,-0.015903217763406752,1.0780151
Bohumír Šimek,-0.015932059302717128,1.0911546
Ludek Rychtecky,-0.016024944579931255,1.1474472
Vladimir Červíček,-0.016065275384693156,1.0663126
Jan Kabela,-0.016147782246528908,1.0903399
Martin Loněk,-0.01615775916328549,1.0817814
Lenka Macurova,-0.016163765359334836,1.3094023
Radek Kolek,-0.01623873848271057,1.1112998
Jan Kaisler,-0.016254810010100262,1.0331652
Pavel Crkovský,-0.016266892778945163,1.0090479
Radek Saček,-0.01628388465443459,1.1089078
Tomáš Kočí,-0.016294520320660366,1.0838331
Tomáš Piegrzym,-0.016303410771764726,1.1028185
Misa Zajicova,-0.01631025190181795,1.1603779
Jan Honza,-0.0163314991225757,1.0195435
Radek Tůma,-0.016383387921812376,1.0678194
Pavel Menčík,-0.01639676081022745,1.0197666
Tapal Milos,-0.016443141506317704,1.0985724
Josef Tichy,-0.016454966078576105,1.2821432
Přemysl Filip,-0.016460910433725162,1.0587058
Lukáš Adamec,-0.016477937382257946,1.0628024
Soňa Majerová,-0.016480123425349547,1.1068323
Josef Pražský,-0.01650821692515131,1.1920888
Emil Skopec,-0.0165230895578955,1.0863278
Pavel Brand,-0.016546378846093446,1.061554
Josef Kubik,-0.016559184636493363,1.1687291
Josef Hruska,-0.016562290066786722,1.2151121
Robert Rafaj,-0.01658255337389314,1.121566
Romam Šebesta,-0.016589643594700776,1.1047494
Michal Sklenář,-0.016613016103729783,0.99366486
Bohumil Beneš,-0.01662139536262347,1.1833742
Stepan Macek,-0.016636493707243127,1.1830499
Jiří Hanyš,-0.016644167283320854,1.1266199
Jindřich Pechanec,-0.016710771587116702,1.0854878
Zdeněk Hofman,-0.016724448846191176,1.0298412
Karel Vysloužil,-0.016739560124511055,1.1718228
Lumír Kapek,-0.016742182130316585,1.030988
Augustin Brázdil,-0.01677268916173158,1.1102256
Dominik Roček,-0.016796658061093206,1.2227254
Pavel Novacek,-0.01681403813634491,1.1787565
Jolana Kašparova,-0.01683669713666547,1.0051177
Miroslava Vydrova,-0.01684187495276157,1.0436615
Kupová Renata,-0.016855380241867113,1.2471972
Jan Taraba,-0.016912511617054427,1.3785777
Jaroslav Pánek,-0.016966869344845148,1.196753
Ladislav Sýkora,-0.017003001204876522,1.0277339
Jan Tuček,-0.017005015948072244,1.1145878
Antonín Kustein,-0.01701655635324406,1.0809597
Milan Pomichalek,-0.017021390152345273,1.0110562
Jan Zounar,-0.017037461747169247,1.1604068
Filip Jakubik,-0.017040084239864584,1.0957371
Miroslav Lachout,-0.017041549284406987,1.1270489
Pavel Ravelka,-0.01707676047129697,1.091987
Jindřich Kuba,-0.017085622927838662,1.1629437
Zdenek Číž,-0.017114213946165913,1.1227232
Tomas Řehořek,-0.017173730147842514,1.0976126
Karel Preisler,-0.017177351315576128,1.0475504
Vlastimil Andrýsek,-0.017246581149989115,0.991117
Martin Pánek,-0.01728033961359715,1.1517956
Jindřich Pileček,-0.017289479981863365,1.0144602
Karel Pastor,-0.017302315574061533,1.2053938
Jaroslav Franke,-0.017317942257864427,1.1175054
Vera Svobodova,-0.01733462441476208,1.0068886
Martin Nový,-0.01736721687717585,1.0908144
Kateřina Ballingová,-0.017384602771685576,1.0492303
Jiri Vojtech,-0.017466932159457105,0.99537086
Jan Šinágl,-0.01748274379739695,1.103858
Jan Červenka,-0.01750131564997298,1.155709
Aleš Drastich,-0.017533780504856045,1.1401296
Honza Fibich,-0.017545398507480603,1.0080918
Jan Dodel,-0.017547937310772366,1.229888
Vítězslav Růžička,-0.01755777566647626,1.3850411
Emil Brázda,-0.01759007089759168,1.0541537
Jana Nehudková,-0.01760102951868081,1.2001779
Alena Lexová,-0.017618915441483418,1.1068225
Pavel Halada,-0.017627864339660015,1.2139397
Miroslav Vinkler,-0.017677739583174867,1.0931371
Zdeněk Majer,-0.017692155172999935,1.0840557
Jiří Marvan,-0.017693666115959406,1.0819277
Drahomir Hron,-0.01769761058820568,1.2655845
Mária Kočíbová,-0.017701195108899115,1.0167964
Honza Hurych,-0.017711300379782247,1.0897276
František Vrňata,-0.017723191125022852,1.1194565
Jan Černý,-0.01773927902049749,1.1592789
Miroslav Hejmala,-0.017743698439264377,1.0321586
Jiří Sobotka,-0.017763091239892115,1.2277021
Štěpán Koudelka,-0.017775520508374,1.0340924
Jan Sudeter,-0.01789685872992225,1.0911102
Vít Bartek,-0.01792802256222853,1.1433434
Luky Osadnik,-0.017967023918950442,1.2260331
Jiří Roule,-0.01800149410373797,1.0176189
David Rais,-0.01803571474647181,1.0563532
Radek Sezima,-0.018039247825972937,1.142792
Pavel Rusý,-0.01805639599447767,1.0519463
Yvona Kriechenbauer,-0.018078003782105778,1.0056599
Jan Dospel,-0.01809005154936233,1.1909266
Jaroslav Švestka,-0.018134399901234888,1.012514
Tomas Salaba,-0.01822690077135536,1.0858996
Karel Dlouhý,-0.018345530907215524,1.1512191
Marek Vaněk,-0.018353553599210093,0.9898888
David Baránek,-0.018354485677027355,1.0524142
Jiří Kaluža,-0.018385515461104063,1.1662415
Karel Andrle,-0.018417836350669348,1.3735363
Jiří Flusek,-0.01842354550326336,1.0177999
Marcela Zatloukalova,-0.01842566613470581,1.0374792
Michal Galásek,-0.01845407845383601,1.2243305
Zdeněk Spurný,-0.018473287301390973,1.1171616
Milan Stránský,-0.01849646165462493,1.1321998
Jitka Krätschmerová,-0.01851815216918129,1.0448444
Libor Walichiewicz,-0.01852629300639952,1.113121
Petr Přecechtěl,-0.01855375904044876,1.2048018
Vlasťa Kunovjánek,-0.01856656673264301,1.3003746
Alena Poulová,-0.01857930135517938,1.0317144
Dušan Koval,-0.01858188656551918,1.0859166
Jana Somrova,-0.018614860529207966,1.0826257
Milan Vajs,-0.01861932537158212,1.0527327
Dana Nováková,-0.018658946999193238,1.2677475
Jan Suchý,-0.01866698746964135,1.0333745
Petr Panýrek,-0.018694244079818068,1.0038998
Mirek Brožík,-0.018712720871293553,1.0242183
Ondřej Kopecký,-0.018723204625355927,1.1247964
Pavel Smělý,-0.018738599954513213,1.0220557
Daniel Kolínský,-0.018764425315530076,1.0163075
Jiří Ševčík,-0.018821851166543946,1.102689
Jan Brozman,-0.018871911554378173,1.1360413
Jindřich Hübl,-0.018873108285139106,1.1534637
Aleš Poles,-0.018915642355419315,1.0401821
Job Novak,-0.019004844331921456,1.0725728
Evina Hájková,-0.01901754006940365,1.0557219
Josef Výrosta,-0.0190607502256262,1.134609
Boris Csillagi,-0.019160878159869332,1.1488001
Břetislav Černík,-0.019163051767440598,1.0814116
Milan Pancner,-0.019210386393599732,1.2997016
Petr Moraviec,-0.019272200575413567,1.0902714
Jiří Peterka,-0.0192995571056766,1.0247108
Jaroslav Ročárek,-0.019308777558471435,1.0466273
Vaclav Čamek,-0.019335624762069348,1.249771
Jiří Rybář,-0.019338713663000495,1.0507768
Jindřich Forman,-0.019402559948369646,1.1111342
Petr Ugrin,-0.019427709562239215,1.0879089
Radim Ševčík,-0.019453321948880165,1.2477335
Zdenek Korf,-0.01945791487142523,1.0009432
Petr Sláma,-0.019473233925871525,1.0560653
Jan Zavadil,-0.019531790048087194,1.0261976
Luděk Richter,-0.0195512017924091,1.0367289
Miroslav Neumann,-0.019577933496234212,1.0524272
Radek Šátka,-0.019608599890493017,1.0844901
Roman Šubrt,-0.019639482161774358,1.038117
Boris Kovarik,-0.0196481776165775,0.99678946
Tomas Tichy,-0.019673093226872274,1.0926948
Michal Zedník,-0.01967691135671923,1.2490215
Marie Malá,-0.019678408595976304,1.2936574
Jiří Rendl,-0.0196916655278353,1.0468801
Jiří Růžička,-0.019701795609725903,1.017843
Olga Klapková,-0.01975669995502749,1.0177124
Alena Lauter,-0.019774852156127065,1.0169766
Jarmila Štáblová,-0.019801871383957448,1.0969913
Jan Budka,-0.019818963755022623,1.0502669
Marie Stařičná,-0.019851343499736107,1.1162142
Vladimir Wohlrath,-0.019873014087306906,1.0447483
David Bojić,-0.019906075149782376,1.0180771
Tom Novák,-0.019916871336267405,1.1893564
Pavel Hroščaník,-0.019931358994878356,1.0440439
Ondřej Vencovský,-0.019973179128272345,1.0426466
Michal Urban,-0.019990698553136066,1.0248097
Iveta Válková,-0.020207776155093837,1.0461348
Petr Kocourek,-0.02021813078928536,1.049486
Radek Sobotka,-0.020221327774714082,1.1978525
Vojta Hlaváček,-0.020241166464313398,1.0491178
Jan Vit,-0.020266818908546425,1.1200526
Jan Návrat,-0.02027610776427613,1.0402851
Bohumila Smetanova,-0.020290071332458137,1.0640533
Aleš Pokorný,-0.02030202574624096,1.0259604
Roman Macháček,-0.02030330634676608,1.0751504
Martin Sýkora,-0.0203083664521731,1.3398479
Miroslav Kokoška,-0.02031274725119714,1.1409266
Radim Nytl,-0.02031532184113366,0.9896101
Zbynek Krcek,-0.02032786408221443,1.1179944
Jaroslav Cipro,-0.020333854521973227,1.1362007
Kamila Emily,-0.020362332215195678,1.0836601
Martin Jiřič,-0.020375509507066014,1.1066644
Pavel Kacik,-0.020383466034490483,1.2824607
Martin Vícha,-0.020384016133700722,1.2601678
Pavel Kostinek,-0.020388532465718145,1.1797999
Michal Poliach,-0.020393585869991293,1.0150799
Slavik Jaromír,-0.020423725253479852,1.119578
Radek Šperlich,-0.020469014002962804,1.0442358
Ivan Veber,-0.020544383466591154,1.1781119
Jaroslav Hes,-0.020574230764322132,1.1196041
Vlk Jaroslav,-0.020584299953346596,1.0725472
Aleš Heřmánek,-0.020589503976608914,1.0158527
Josef Bárta,-0.020595777614397293,1.1924686
Filipa Navrátilová,-0.0206026048071008,1.1073139
Jana Vojtová,-0.0206088806897205,1.2148921
Michal Fukal,-0.020639878718522686,1.0014434
Erich Cala,-0.02064320625841437,1.0585768
Tomáš Krcha,-0.02065124303234045,1.0176262
Henrieta Pop,-0.02069425173816325,1.1867117
Tony Kovar,-0.020710663626051395,1.1051829
Karel Dub,-0.020728534583432878,1.1161785
Luboš Novák,-0.020742645956241035,1.229426
Rostislav Gatner,-0.02077894535937902,1.1099226
Jan Rokycan,-0.02077920602780664,1.1254884
Pavel Doležel,-0.02079821200420473,1.0100667
Karel Jenerál,-0.020818317285823174,1.1286501
Jakub Kurzępa,-0.020827631793933765,1.0742501
Miroslav Skuček,-0.020835873185695075,1.0864942
Martin Vaníček,-0.02083735300597822,0.9907096
Pavel Molík,-0.020882244167714004,1.1892183
Daniel Vajdík,-0.020911817670587807,1.0102674
Jiri Ludvik,-0.02092182528372466,1.0544571
Jan Loubal,-0.020924510342458902,1.2124125
Tomas Studeny,-0.020928154932507936,1.0337932
Zdeněk Bureš,-0.020977393199711647,1.1994721
Petr Panenka,-0.021018825976563404,1.1280594
Martin Pecka,-0.02104017196479918,1.0715085
Judita Lišková,-0.02104096794927046,1.0341277
Jiří Herma,-0.021049339838729975,1.2169858
Jana Zdrazilova,-0.021055089073234,1.2410302
Ivo Květoň,-0.02105634767511838,1.0154393
Cit Petr,-0.021085951449535123,1.2130072
Pavel Novota,-0.02111868400683392,1.1232383
Vlastimil Jilecek,-0.021127593067504336,1.1403338
Ladislav Veselý,-0.021155167088570348,1.0610006
Vladimír Němec,-0.021162987377410847,1.0349257
Otto Hrubý,-0.021171464357671754,1.1055324
Tonda Přibyl,-0.021175373515859464,1.2634947
Ondřej Doležal,-0.021175615873766707,1.2095509
Bruno Winter,-0.021216621835984162,1.0456421
Libor Ducháč,-0.021222140452603955,1.2664039
Ladislav Bouchal,-0.02123007700215168,1.0752515
Jan Pokorny,-0.021230337533320487,1.1376646
Petr Tichý,-0.0212347124011249,1.1359949
Václav Šrámek,-0.021259300720699426,1.2188575
