author,anomaly_score_iforest,anomaly_score_lof
Michal Černý,-0.07715214601198994,1.1439649
Richard Butora,-0.012654950092816808,1.1439288
Jiří Glacner,0.006957458414238449,1.1439153
Jakub Sterba,-0.037123031190781364,1.1437681
Radek Vraj,-0.0868295218537451,1.1437273
Jarmila Novakova,0.01658661822665214,1.143664
Martin Hošák,-0.08270094016793694,1.143564
Pavel Rejman,-0.05971114390185456,1.1435449
Ondra Mareček,-0.07064834627389438,1.1435058
Fiala Václav,-0.058990733860682765,1.1434557
Krupička Jiří,-0.04636102836095629,1.1433516
Vít Bartek,-0.01792802256222853,1.1433434
Jiří Kuneš,-0.05076798190366871,1.1433195
Kristina Režná,-0.060247111820708577,1.1433138
Karla Pabiánová,-0.039538115642026916,1.143261
Roman Svitek,0.003241795575389561,1.1431429
Radek Sezima,-0.018039247825972937,1.142792
Kamil Vavřička,0.009397440326893824,1.1427863
Patrik Šimeček,-0.028659267158982427,1.1427362
Jan Hlaváček,-0.045623092802479226,1.1427045
Libor Ondreičko,-0.05030391895284719,1.1425596
Martin Horáček,-0.06673640314172019,1.1425269
Pech Petr,0.05483084071196953,1.1425031
Helena Luklová,-0.024215249996130228,1.1424804
Vašek Machaček,-0.033416521131500454,1.1423023
Marcel Lukscheider,-0.065425090709478,1.1422904
Petr Žoha,0.003595291060965733,1.1422017
Robert Pražák,-0.05958980858016866,1.1421443
Lojza Novák,-0.028095343500393444,1.1421124
Roman Ramach,-0.025437168414510047,1.1420245
Magda Androva,-0.06599720952926491,1.1420033
Libor Kopecky,-0.029448363100124775,1.1419718
Pavel Hajšman,-0.03405262444514928,1.1419044
Lenka Kozderová,0.0896877928145714,1.1419022
Peter Hosek,-0.044611073387534506,1.1418805
Miroslav Sedláček,-0.03307373788947615,1.1418288
Tomáš Vaňatka,-0.06623553064296467,1.1418146
Karel Horák,-0.010245456210334958,1.1416417
Alexej Pučkov,-0.06526625564090277,1.1415867
Petr Matal,-0.07801825325726791,1.1415826
Hans Šteflíček,-0.05787289499788295,1.1415756
Radomil Šimon,-0.06529785336616067,1.1415517
Karel Novotný,-0.05973840285734322,1.1415247
Kamil Král,-0.06769082252815556,1.1415112
Bohumil Tomek,0.0512459157876779,1.1414735
Josef Kren,-0.06613146505972523,1.1414329
Barbora Volna,0.004995647782091883,1.1413878
Milan Král,0.024838266983102986,1.1413877
Radek Bartoš,0.012649669884889303,1.1413842
Helena Záchová,-0.053593872544880905,1.1413245
Zdeněk Šimek,-0.07614775463854973,1.1412913
Josef Biroš,-0.06941091655232895,1.1411784
Roman Jurek,0.028859951438756637,1.1411732
Pavel Mičuda,-0.0626938340815773,1.141123
Marie Cahova,-0.032493292894035686,1.1410843
Vlastimil Steiner,-0.03477895543199644,1.1410635
Milan Fabian,0.055242575668756455,1.141059
Michal Grosser,-0.05529651544356046,1.1410058
Miroslav Kokoška,-0.02031274725119714,1.1409266
Václav Ludwig,-0.003951715537613643,1.1409004
Pavel Rotter,0.0070872037286594525,1.1408827
Libor Tomáš,-0.037255089499614036,1.140876
Miroslav Semecký,-0.07405453585250149,1.1408727
Martin Lang,0.03025102841941285,1.1407903
Přemysl Durec,-0.06212842419636755,1.1407082
Radek Vavrda,-0.06908465807240693,1.1407015
Tomáš Kopecký,-0.05982907685214878,1.1406376
Pavel Hejda,-0.06024431758953741,1.1405547
Milan Smutný,0.0542179376670433,1.1404966
Tomáš Martinek,0.02376888675347988,1.1404722
Becvar Marcel,-0.041402758080351154,1.1404085
Petr Měrka,-0.03905088821050284,1.1404065
Vlastimil Jilecek,-0.021127593067504336,1.1403338
Ondřej Novák,-0.07804947523695754,1.1402225
Martin Sajaš,0.0076992896709660585,1.1402006
Pavla Mádlová,-0.062360815513610335,1.1401405
Aleš Drastich,-0.017533780504856045,1.1401296
Miroslav Adamec,-0.06810804807988463,1.1401186
Radovan Semola,-0.04855148446199159,1.1400892
Martin Bělák,-0.04899623508043288,1.1400492
František Hronek,0.07286539834630468,1.1399183
Martin Hammer,-0.034992631934384955,1.1398859
Marcel Bilcik,-0.0336137781399764,1.1398236
Karel Kozák,-0.07440334525057918,1.1398084
Miroslav Bauer,-0.007340898616322311,1.1398065
Elbl Jaroslav,-0.011761825048192787,1.1397903
Patrik Thortt,-0.026914351976671025,1.1397303
Radek Havel,0.004509784892934909,1.139631
Miroslav Olah,0.03900615990905476,1.1395844
Miroslav Štrop,0.013966497498838215,1.1394526
Svobodova Blazena,-0.07898172686463828,1.1394485
Michal Konečný,-0.05144470732393486,1.1394271
Josef Skocdopole,-0.031174315650286,1.13913
Jana Chloubova,-0.0681367738330998,1.1390189
Ivan Palkovič,-0.06478192960940682,1.1389222
Radek Kobliha,-0.04162450995416189,1.1387753
Havel Gál,-0.03941793111203712,1.1386589
Dušan Frantál,-0.008404287388961762,1.1386406
Ladislava Vykouková,0.017293222260935548,1.1386065
Samek Rob,-0.07437049114683258,1.1384622
Tomas Vorel,0.008386216301953353,1.1383979
Vojta Raven,-0.06146300395543519,1.1383872
Petr Chum,-0.00915364750761899,1.138347
Veronika Zmátlová,-0.028083099484808693,1.1383024
Blanka Seifertová,-0.05175974141175116,1.1382321
Vladimír Pikeš,-0.007373579323029622,1.1382099
Jansa Martin,-0.0627675582712367,1.1382084
Jaroslav Bušek,-0.06062204920438491,1.1381083
Robert Krsek,-0.056895012562523106,1.138088
Zdeňka Kuglerová,-0.049854254564941136,1.1380765
Mihula Petr,-0.030720897534811886,1.1380392
Jana Bednarova,0.14560575854029234,1.1380112
Roman Golbinec,-0.02171392267836586,1.1379449
Ivan Zbořil,-0.02255921909243297,1.1379273
Stefan Begala,-0.052097326600330174,1.1379181
Věra Civínová,-0.05975544787996384,1.1379005
Jan Kaleta,-0.041342295398276,1.1378992
Jan Vyčítal,-0.047296713912927835,1.1378825
Zenkl Jan,-0.0662973530727235,1.1378696
Roman Pospíšek,0.0024937430337360067,1.1376941
Miloš Zavadil,-0.05794162455190127,1.1376698
Jan Pokorny,-0.021230337533320487,1.1376646
Eda Novak,-0.031114498838165527,1.1376252
Filip Navara,-0.06345233110496995,1.1375746
Petra Novák,-0.05379724985024131,1.1375656
Jarda Vojta,-0.05222963399465613,1.1375048
Tomáš Kutner,-0.025402446158970582,1.1374637
Miloslav Vašíček,-0.05700613377425545,1.1374607
Martin Novak,-0.007617766736812803,1.1373756
František Vaněk,-0.07023612301992582,1.1373129
Adam Ptašnik,-0.07377606941983389,1.1372939
Josef Brož,-0.042092992142676755,1.1372689
Jaroslav Lerch,0.038723038347732164,1.1372349
Jiri Vnuk,-0.06332315265553373,1.1371559
Mich Jansky,-0.06978175586311125,1.137147
Václav Jaroš,-0.05772884226030006,1.1371285
Pavel Krátký,-0.08356055176915761,1.1370918
Vlastimil Zajíc,0.08733528944671853,1.1370656
Jan Ivanič,0.08428632707463457,1.1370136
Václav Justin,-0.07885256986665767,1.1369671
Petr Dundáček,-0.06694462158911557,1.1369131
Andrej Jánošík,-0.03641560469965843,1.1369027
Miroslav Zeman,-0.05301389545030216,1.1368914
Miroslav Špadrna,-0.04201344313251287,1.1368778
Miroslav Kopeček,-0.06654696475820682,1.1368383
Kokešová Miroslava,-0.06869253339707176,1.1367798
Vladimír Čech,-0.057645569175228784,1.1367552
Jiří Moravec,-0.057515421357181906,1.1367422
Jan Orel,-0.05740510340930932,1.1367071
Lukáš Novák,-0.07854320329301973,1.1366688
Miroslav Hezoun,-0.038458374509663884,1.1366426
Ivana Vanyová,-0.031278055085243006,1.1366384
Jiri Vališ,-0.06017045875503707,1.1365553
Bohumil Jůza,-0.06356430782532779,1.1365535
David Born,-0.07986442951089312,1.1365416
Jan Delis,-0.014873510525596045,1.1365044
Cyril Dvořak,-0.05496556556831128,1.136451
Petr Jaroš,-0.06876811217988238,1.136395
Šebesta Jiří,-0.02466448125171755,1.1363884
Ladislav Prusenovský,0.06484375222640937,1.1363848
Dusan Chodur,-0.04071725723978348,1.1363184
Milan Janů,-0.024503702285013473,1.1362176
Jaroslav Cipro,-0.020333854521973227,1.1362007
Martin Rakouš,0.04988561930389601,1.1360462
Jan Brozman,-0.018871911554378173,1.1360413
Petr Tichý,-0.0212347124011249,1.1359949
Jiri Novak,-0.05593657433475385,1.1359591
Miroslav Kupec,-0.02880355820201591,1.1359351
Marko Hájek,-0.03618440263680861,1.1359293
Tomáš Křepinský,-0.05687719831018978,1.1359179
Josef Líbal,-0.06559390830349704,1.1359177
Martin Novák,-0.06270694918964809,1.1358641
Eliáš Alderon,0.045364916142572875,1.1356924
Karel Kafol,-0.03778359353532701,1.1355827
Josef Chylík,-0.04370204687248169,1.1355779
Viktor Náprstek,0.005429738793554462,1.13557
Jiří Blaho,-0.07192827813458985,1.1355236
Jiří Kozák,-0.049786599264262876,1.1354666
Michal Chromý,-0.04178190093264944,1.1353687
Radek Letko,-0.04664835986628191,1.1353619
Jan Mayer,0.012432354515519994,1.1353583
Jana Starková,0.0521140651655444,1.1353575
Miroslav Kašper,-0.07904044270489752,1.1353422
Jaroslav Hrbek,-0.052128474345026266,1.1351835
Jakub Matějka,-0.06599951319094649,1.1351221
Martin Steiner,-0.06055865714198999,1.1351163
Bohumir Simon,-0.07662365027748114,1.1349883
Kamil Formánek,0.04746395551328875,1.1349642
Přema Šnek,-0.05684421798852529,1.1347764
Lenka Veselá,-0.0454994366830731,1.1347623
Otto Matouš,-0.04558346531852653,1.1346233
Josef Výrosta,-0.0190607502256262,1.134609
Jaroslav Lang,-0.04609091797614273,1.1345102
Miroslav Kašpar,-0.0528042666736383,1.1345007
Barbora Havlikova,-0.054631714694578115,1.1344794
Jaroslav Kalas,-0.04548062060870639,1.1344587
Petr Cech,-0.04618138827125273,1.1344426
Karel Folk,-0.05277431539226135,1.1343803
Jan Martinec,-0.0675842079183912,1.1343491
Vladimír Masata,-0.048523886421582174,1.1343234
Petr Kubálek,-0.02359862802730034,1.1343007
Jan Javorský,-0.05514913787431058,1.134166
Petr Talkner,-0.0512486220356298,1.1341392
Milan Psota,-0.04434256294254396,1.1338944
Roman Dymeš,-0.06277977238642046,1.1338562
Lenka Ročková,-0.06013551485289964,1.133834
Robin Kocman,-0.028624168162730668,1.1338117
Aleš Kužel,-0.0327464695418172,1.1337816
Linda Iser,-0.052972983328598344,1.1337216
Jan Hrabal,-0.040233642784192725,1.1335804
Pavel Huml,-0.03307276955474253,1.133517
Cip Jiri,-0.04137366433844841,1.1334279
Korytar Jindřich,-0.05084053221484747,1.1334199
Zdeněk Hrdina,-0.021753429860596085,1.1333838
Radek Šídlo,0.011627649015163333,1.1333799
Pavel Hrabal,-0.05702309404493294,1.1333382
Slávek Černý,-0.07153762730511332,1.1333095
Zdenek Nevole,-0.04587540488234676,1.1332477
Karel Vita,-0.07198116615794597,1.1332352
Ondřej Karnoš,-0.0496450736156811,1.1332295
Miroslav Lehejček,-0.05065100650154736,1.1332057
Jan Vlachovský,-7.756928464719426e-06,1.1331632
Zdenek Spáčil,-0.058475981399682686,1.1331522
Stanislav Krejčí,0.015009193518334407,1.1330827
Tom Cer,-0.0715417148025424,1.1329839
Světlana Čelechovská,0.012049058097247045,1.1329603
Jiří Hrubý,-0.08139375693008455,1.1329596
Franta Fous,0.03644665649449552,1.1329504
Martin Legemza,0.013526955175206301,1.1327919
Racakova Veronika,-0.029771366227890672,1.1327368
Thomas Wolf,0.005235945500683847,1.1327093
Adam Kazbunda,-0.05488070380325244,1.1327052
Jiří Pikula,-0.051951519236604404,1.1326334
Lenka Nová,-0.057450644571409915,1.132592
Michal Zámek,-0.07291480082749935,1.132539
Jaroslav Klimeš,-0.035195219579264525,1.132443
Lukáš Horák,-0.02588765021267314,1.1324415
Peter Kelly,-0.0735083204476355,1.1324356
Vítězslav Zůbek,-0.04217523494980718,1.1323922
Pavel Červenka,-0.03492156684991338,1.132381
Jaroslav Vobořil,-0.06909971577574353,1.1323183
Petr Kubínek,-0.03837457629456015,1.1322085
Milan Stránský,-0.01849646165462493,1.1321998
Jana Pourova,-0.06770614157461191,1.1321934
Petr Vlasatý,-0.032697250228671815,1.1321566
Pavel Rus,-0.06824121163801006,1.1321161
Ludek Silhavy,-0.07944046168490859,1.1320643
Jaroslav Chroumal,-0.07988597248946183,1.1319768
Karel Štěrba,-0.030696774643689695,1.1319724
Jan Rozot,-0.05652306178607425,1.1319182
Tomáš Ruprecht,-0.045727508366029124,1.1318471
Ladislav Svoboda,-0.06396682901793621,1.1318257
Petr Kerpl,-0.07025539734537661,1.1318216
František Berger,-0.08451257492537817,1.1317002
Mila Korbelová,-0.06925919416406046,1.1316762
Michal Škoda,-0.010089773824664805,1.13164
Jindřich Lukáš,-0.05416191370911427,1.1316344
Daniel Repak,-0.03890459576402344,1.1316293
Tomáš Pavlíček,-0.06734322335035631,1.1316047
Tomas Kristek,-0.05697318120064704,1.131599
Dana Foltysová,-0.025566581676032263,1.1315556
Gabriela Hunčova,-0.062207728873716506,1.1315539
Michal Brazda,-0.08056432744978109,1.1314656
Jana Duffková,-0.05597437110289094,1.1313982
Sedlacek Jaroslav,-0.07194656677554362,1.1313936
Eva Nova,-0.01555061589822071,1.1313168
Alexandr Devátý,-0.044553180730581676,1.1313072
Ivan Minich,-0.06580311624031637,1.1312888
Kamecek Jiri,-0.05677540550262422,1.1311558
Marie Totušková,-0.04597613854259058,1.1310973
Lukas Stav,-0.023751380072706385,1.1310861
Alexandr Kuchta,-0.053580474584285054,1.1310707
Hanika Nováková,-0.041365431445764544,1.1310515
Jan Hustoles,-0.0391878172028024,1.1309
Miroslav Skok,-0.07216837315633856,1.1308874
Martin Linhart,-0.05018433309809561,1.1308787
Jaroslav Kalous,-0.06592175106862475,1.130871
Bohuslav Počta,-0.0733100174759429,1.1308248
Milan Hirsch,-0.015304426060503196,1.1308167
Jiří Otčenášek,-0.07383707550289603,1.1308151
Pavel Milota,0.001866943522860709,1.1307027
Zdeněk Babický,-0.07164728074403115,1.130686
Martin Neumann,-0.03958334890146337,1.1306856
Martin Milco,0.05450154087037962,1.1306657
Miroslav Petr,-0.05390044004234579,1.1306498
Pavel Zbirovský,-0.058992057700040845,1.1306164
Martin Vostrý,0.01716177846533723,1.130397
Mirka Jelínková,-0.01006730208668416,1.1303762
Roman Kejla,0.007322278247614444,1.1303389
Olga Kořínková,-0.061921739337932935,1.1302594
Milda Šípek,-0.059014853228339714,1.130257
Jaroslav Bruckner,0.007379086297954585,1.1302474
Roman Sobek,-0.060952083109421185,1.1301227
Petr Vinčálek,-0.03813429310807015,1.1300712
Silvestr Uhlíř,-0.01543200776306164,1.1300426
Tom Prolonka,-0.06825117291794314,1.129978
Miroslav Kordovan,-0.06427780357157259,1.1298995
Eva Kohoutová,0.01273335730781161,1.1298795
Vimperk Vkal,-0.07031104879271699,1.1298757
Jung Ludvik,-0.03697468463623915,1.1298356
Anna Kopecká,0.022157249263021983,1.1296655
Pavel Řehák,-0.0480569977260451,1.1296325
Jiři Svatoš,-0.04774531384656877,1.1296241
Bedřich Košťál,-0.05227896498369394,1.129618
Marcel Svoboda,-0.007650386028756728,1.129585
Martin Rychta,-0.033709367127484124,1.1295631
Zdenek Hurnik,-0.0037528090575598694,1.1295459
Josef Polách,-0.058516491603772036,1.1295452
Jirka Rybajz,-0.06288754108523803,1.1295426
Tomáš Čadil,-0.07442290408744218,1.1295346
Ales Krizan,-0.0695686356120716,1.1294575
Lada Špacírkova,-0.05789856612496963,1.1294308
Lubomír Maštera,-0.05809644083598875,1.1293868
Aleš Tichý,-0.07464509481813025,1.1293442
Karel Kvasnicka,-0.06385784778358983,1.1293344
Radek Brodecký,-0.044909791539383126,1.1293021
Tomáš Tichý,-0.0589960288349311,1.1292508
Marcela Slavíková,-0.07102308215742881,1.1292002
Marie Pučelíková,-0.059278450729030874,1.1291945
Martin Urban,0.013334405816512407,1.129182
Jiří Balšánek,-0.043068442094624126,1.1291752
Lukáš Prudký,0.009285078428265148,1.1291684
Jaromír Štěpán,-0.06834006002486903,1.1291504
Jiří Zatloukal,-0.052992246400808685,1.129108
Jiří Gono,-0.06322210548259954,1.1289985
Petr Lelek,-0.06568411398038293,1.1289465
Rostislav Žebrok,-0.05778768459158995,1.128909
Oldřich Mlčák,-0.05438288810676539,1.1288154
Pavel Háněl,-0.0544089444718559,1.1288078
Jiří Rýpar,-0.054820492687908784,1.1287931
Zdeněk Bortl,-0.055622840047503896,1.12876
Jan Bárta,-0.07509210753365836,1.1287382
Petr Vostrý,-0.06768916886358345,1.1287167
Jan Raul,-0.039858337998455506,1.1287167
Milan Jeníček,-0.0003305774480664714,1.1286634
Helena Hakova,-0.06186223494658949,1.1286567
Karel Jenerál,-0.020818317285823174,1.1286501
Janko Hromnič,-0.04478146100795327,1.1285883
Novakl Karel,-0.06218813422040914,1.128587
Jan Tonar,-0.05678011866859334,1.1285785
Havlikova Vita,0.020551695652152258,1.1285613
Vladimír Michálek,-0.029751821715588878,1.1285492
Pavel Volný,0.007875603882457005,1.128543
Jirka Kodaj,-0.029237774307463715,1.1285288
Rudolf Skýpala,-0.06231947190872239,1.1285112
Milan Černý,-0.040182710859505644,1.1285087
Karel Tejkal,-0.07269720849601768,1.1284686
Marian Laudin,-0.0150715076968157,1.1284113
Linhartova Ladislava,-0.02213181789927593,1.1283933
Pavel Sedláček,-0.0765651406436712,1.128393
Robert Vízner,-0.06730331423041952,1.1283827
Josef Markusek,-0.04944295917783126,1.1283579
Martin Ausficir,-0.06625359055485613,1.1283236
Lubomír Kratochvíl,0.0025602582030910814,1.1282725
Josef Urych,-0.06889548081489766,1.128258
Miloslav Pokorný,-0.07270508426321431,1.1282433
Pavel Habart,-0.028838631252849856,1.1282338
Marek Klima,0.0009671968815523346,1.128185
Martin Zelený,0.03796752926596936,1.1281801
Martin Šarman,-0.0397464939715918,1.1281197
Patrik Bauchel,-0.005981603908813027,1.1281166
Roman Krivčík,-0.0489606480484987,1.1280849
Petr Hůlka,-0.04691697831857439,1.128075
Petr Panenka,-0.021018825976563404,1.1280594
Petr Boháček,-0.0664908494841649,1.1279551
Ladislav Dorosinski,-0.05299434719752155,1.1278882
Jaroslav Plevák,-0.02206303197309145,1.1278
Iva Křistková,-0.07725506456493159,1.1277821
Jackova Renata,-0.03384888972389438,1.1277807
Miloslav Skládal,-0.022272533199997502,1.1277801
Vaclav Forman,-0.039698843860928756,1.1277201
Štěpán Vokoun,-0.04427365815084722,1.1277193
Jan Chládek,0.07496992373583522,1.1276301
Ondřej Toman,0.01803596627247256,1.1275781
Vladimir Hruban,-0.028705771466555063,1.1275558
Christian Novotny,0.021529836360510868,1.1274856
Sylva Vaněček,-0.02538323369144352,1.1274774
Petr Štěch,-0.04847382931558292,1.1274102
Miroslav Veselý,-0.05898040697125567,1.127373
Martin Mazura,-0.05488433582545499,1.1273474
Ferda Siska,0.03852408341727276,1.1272603
Josef Chmelař,-0.03970874934286894,1.1272184
Stanislav Ryšan,0.04151646096611328,1.1270683
Miroslav Lachout,-0.017041549284406987,1.1270489
Josef Taubenhansl,0.031123227867441705,1.127031
Miluska Lacinova,-0.0024916080307257893,1.1270077
Mirek Cáfa,-0.05772908521960923,1.1269732
Kamil Straka,-0.07300832371687876,1.1269455
Rob Hosek,-0.01234280503872176,1.1268752
Josef Fortelný,-0.07333467840793056,1.1267707
Michal Musil,-0.002933985184229604,1.1266952
Jiří Hanyš,-0.016644167283320854,1.1266199
Gino Archibald,-0.08190141268630557,1.1266195
Gerzova Andrea,-0.05915363382227656,1.1265681
Václav Rubáš,-0.06841560009732217,1.1265311
Jana Skalková,0.05316820869072825,1.1264762
Libor Kovarik,0.04076051302468309,1.1264021
Dalibor Uhrovič,-0.052762250008185796,1.1263945
Anna Katerina Volková,-0.0643961757632679,1.1263888
Zolo Šmida,-0.03691145875332996,1.1263505
Pavel Pečinka,-0.013842722556788367,1.1263105
Petr Hromada,-0.07153549088442135,1.1263069
Black Jan,-0.032344058322118674,1.1262817
Josef Bártů,0.024601065262834343,1.1262411
Jiří Fajkus,-0.03212319905779576,1.1262357
Rudolf Flachs,-0.0724447539966469,1.126187
Jaroslav Lehky,0.0021394782437996196,1.12616
Rostislav Botlík,-0.0712705094272798,1.126147
Vlastimil Zbořil,-0.04830118669132577,1.1261052
Daniel Pastuszek,-0.10572012525931956,1.1260823
Miroslav Macoun,-0.06853245326181573,1.1260484
Jitka Klocperková,-0.036940790031399384,1.1260273
Pavel Peca,-0.06952378509693102,1.1260006
Jaroslav Kubát,-0.0814718267261767,1.1259484
Martin Šebesta,-0.014532232590207694,1.1258873
Petr Szotkowski,-0.030082795069870882,1.1258754
Martin Bouček,-0.026962390914101686,1.1258453
Marie Králová,-0.05406630932417544,1.1258453
František Kuřák,-0.06555730860041387,1.1258348
Jiri Lukes,0.0097001191605533,1.125746
Jan David,-0.048441631848973654,1.1257362
Jiří Malina,-0.053165036890992334,1.1257169
Pavel Šimák,-0.061740103485658115,1.1256651
Jaroslav Jindra,-0.06691505719067348,1.1255051
Jan Rokycan,-0.02077920602780664,1.1254884
Miroslav Lhotský,-0.059085305551398015,1.1254789
Petr Jahoda,-0.01575460120551575,1.1254203
Jiří Strejček,-0.05685414379655912,1.1253898
Radek Potužník,-0.05348337438910056,1.1253879
Pavel Klásek,-0.08274769039957774,1.1253492
Katarina Fritschova,-0.04924290449560875,1.1253383
Vladimir Kucera,0.01968664237263973,1.1253058
Betty Nemcova,0.007177979632245923,1.1252865
Josef Tomek,-0.056159542120799044,1.1252153
Vladimír Doležel,-0.07432026224704807,1.1251829
Jiří Suchý,-0.08773838037895088,1.1251733
Milan Johanides,-0.04233133547984558,1.1251419
Marek Stian,-0.05008162644194014,1.1250837
Jana Tichá,0.0148230680472492,1.1250486
Šárka Jánová,-0.05926825662578128,1.1249969
Jiří Havránek,-0.05575412104417071,1.1249931
Luboš Provázek,-0.0771942289257257,1.1249193
Vladimír Vláčil,-0.04332892205704508,1.1248447
David Boc,-0.06554230006310541,1.1248202
Světlana Černá,-0.05336488951102791,1.1248183
Ondřej Kopecký,-0.018723204625355927,1.1247964
Jan Pospisil,-0.06791546067105969,1.1247725
Jan Robenek,-0.028752671522615514,1.1247724
Miloš Kleiner,-0.081091101146812,1.124745
Petr Rydval,-0.04618531568589679,1.1246701
Zdeněk Švácha,-0.055008757386482976,1.1245817
Pavel Safarik,-0.0699289024801969,1.1245588
Roman Fafek,-0.05596357608822422,1.1245111
Marcin Opalka,-0.045758597114876454,1.1243947
Vladimir Vychytil,0.0066749702724756,1.1242558
Marek Švejcar,-0.011650492039232518,1.1242485
Barbora Tesnerová,-0.04005113718681741,1.1241888
Svoboda Jirka,-0.06619230398871073,1.1240464
Jaroslava Dorogyová,0.0446506512592425,1.1240366
Radomír Jurek,-0.06219405174972159,1.1240062
Jiří Kalabza,-0.012346234662937383,1.1239827
Jiří Králík,-0.07883726614040215,1.1239479
Alena Dostálová,-0.06156803069677108,1.1239268
Pavel Horna,-0.03129945260906419,1.1238998
Martin Cyrus,-0.03992276765587077,1.1238953
Brona Zajicek,-0.06959497779630447,1.1238825
Milada Laciná,-0.06767869626698414,1.1238163
Martin Hrdlička,0.013372456201443839,1.1237392
Ondrej Zeman,-0.06017950748166734,1.1237012
Jaromír Jiroš,-0.06982612441599789,1.1236917
Miloslav Kroutil,-0.0365796622888892,1.123679
Tomáš Jelínek,-0.021678107895379828,1.1236519
Miroslav Hess,-0.05155949761790901,1.1236515
Drahomír Krejčí,0.03009334414411846,1.123632
Jaroslav Slouka,-0.042044129856614265,1.1234955
Marek Balluch,-0.07198892715732275,1.1234671
Jara Hrabac,0.014315661834052806,1.1234602
Ales Hadek,-0.05567334557316056,1.123421
Marek Langhammer,-0.05502017980174173,1.1233529
Jaroslav Kulhavý,-0.07814130887828052,1.1233172
Jana Murasova,-0.05171134946256106,1.1232975
Jana Bednářová,-0.062039866847574066,1.1232967
Václav Suk,-0.027435319207362585,1.1232929
Milan Hliňák,-0.07372243334235984,1.1232797
Petr Prachař,-0.06383207051498885,1.1232524
Pavel Novota,-0.02111868400683392,1.1232383
Marek Králík,0.08419453121554643,1.1232197
Dagmar Okáníková,-0.07316158009103513,1.1231809
Miroslav Goljan,-0.07011757739188207,1.1230712
Jiří Galamboš,-0.061906078532572295,1.1230701
Bohuslav Dvořák,-0.04417882447389049,1.1230484
Zdeněk Mikulášek,-0.03222844890579424,1.1230452
Kateřinka Bon Scott,-0.07123286968127918,1.1230276
Ondřej Tureček,-0.09210831328083807,1.1229503
Viktor Hojka,0.02002387811211137,1.122927
Petr Pinc,-0.05166465222659994,1.1228338
Eva Bedřichová,-0.0671310253450702,1.122832
Tomas Vaca,-0.07295771186281053,1.122792
Martin Vyhnalík,0.005414066396265904,1.1227608
Lubos Vecera,-0.06210433459412368,1.122753
Zdenek Číž,-0.017114213946165913,1.1227232
Jiří Zelenka,-0.05757822954045633,1.1226654
Marie Krementáková,-0.0550732218534738,1.122637
Ladislav Samsa,0.04970815740610479,1.1225917
Lucie Hlaváčková,-0.06407118705584303,1.1224972
Lukáš Cvrček,-0.004425080969682027,1.1224952
Rostislav Halouzka,0.0038376637895927157,1.1224374
Vlasta Suchodovská,-0.05749539253271385,1.1224127
Petra Sluková,-0.005645877239432329,1.1223418
Libor Heller,-0.060249977094084806,1.1223176
Mirek Richter,-0.0901967073434724,1.1223018
Petr Horniecký,0.01260489713659968,1.1222539
Antonin Pruksch,-0.06781471770632663,1.122228
Tomáš Surmaj,0.041865651308861995,1.1221116
Erich Stanzel,-0.054838231013788485,1.1221019
Karel Strobach,-0.0787680801600717,1.1220591
Janka Koláčná,-0.006651775836116092,1.1220216
Radislav Zeman,-0.007650217303744933,1.1220081
Roman Marik,-0.0038514394889929138,1.1219687
Vasek Fryba,-0.007483940484967033,1.1219203
Mirek Krausici,0.00641249091281787,1.1218603
Milan Vazač,-0.04498966075205024,1.121838
Petr Hačmar,-0.01300763116318221,1.1218112
Jiří Havlíček,-0.0705091129950271,1.1218005
Přemek Krátký,-0.051010353459492286,1.1217959
František Prchlík,-0.04720904074047455,1.1217462
Míla Martinová,-0.07003876989472513,1.1216578
Jaromir Pavlik,-0.06307234601770578,1.1216341
Miroslav Mráz,-0.05722468387511148,1.1216216
Leopold Prokeš,-0.04520756881339727,1.1215817
Radek Čtvrtečka,-0.06619672185058706,1.1215667
Robert Rafaj,-0.01658255337389314,1.121566
Petr Knebort,-0.0781104525211212,1.1215643
Jan Klement,-0.07657145141091071,1.1215632
Marcel Brixy,-0.05961344689385256,1.1215384
Radek Kafka,0.00904033317127173,1.1215259
Aleš Blecha,-0.06522870314201235,1.1215076
Ksenija Uholyeva,-0.001901914877937283,1.121451
Pavel Menšík,-0.06884465642991422,1.1214195
Petr Horniecky,-0.015578601000598102,1.1214069
Roman Klabačka,-0.012017284678330076,1.1213291
Petr Klvač,-0.05989410279869112,1.1213148
Franta Henig,-0.05683671914789851,1.1212794
Daniel Novák,-0.043603982687410225,1.1212697
Jan Vrba,-0.012086959283796939,1.1212584
Petr Rychtář,-0.0313748040509953,1.1212461
Jiri Poděbradský,-0.034512414952799,1.1212391
Ludek Grepl,-0.02787434234005387,1.1211772
Petr Untermayer,-0.06280264579616729,1.1211654
Klimek Alojz,-0.03963500011736115,1.1211607
David Műller,-0.0681578347086067,1.1211503
Martin Hrůza,-0.08164967114705235,1.1211097
Martin Kenicky,0.020317560170980964,1.1210588
Jan Borský,-0.06571112678565416,1.1210239
Radim Vladík,-0.02339280103341529,1.1210164
Jiří Šolín,-0.08488158497186898,1.1210033
Zdeněk Konečný,-0.035984188764443814,1.1210008
Luděk Zeman,0.1256079128003873,1.1209877
Petr Kotala,0.08771960392096834,1.1209651
Jan Kratochvíl,-0.08241478084296411,1.1209408
Silvie Adamcova,-0.048887487155342024,1.1209388
